customer_id,PCA1,PCA2,Cluster
50314,-0.5169839508277346,1.1711294571082729,0
780882,-0.3957671813656957,-0.6073141951203572,0
18959,-0.3981213104016708,-0.2711262041206759,0
804704,0.44298293941484046,0.9171946884098856,0
8986,-0.5272639102282415,-0.4576672353277608,0
99902,-0.5524727392628637,-0.20174341988293581,0
655319,-0.5939200083230741,-0.3956262446109408,0
224929,-0.23825979460947944,1.7732958263129677,0
926626,0.4035307664800807,-0.29560775813217716,0
67899,-0.8287560566523711,0.9864314380534163,0
68879,-0.34987721688785084,-0.5100349927658774,0
904485,1.325712913785293,-1.6441348545597596,0
244300,-0.46114761216934397,-1.3876803421569002,0
912238,-0.5155285386558722,0.6408388772137272,0
803685,-0.6840966064520988,-1.7257399385171317,0
444937,-0.31224839681096034,-0.06027285128228165,0
895959,-0.3403448710199505,1.2221478963587071,0
858829,-0.3747493951335978,0.2764013162066353,0
575348,-0.29873536906923515,-0.5810676349914957,0
464017,-0.30919380242025335,0.7036656184896092,0
196830,-0.5424494358085772,-0.9556523614904446,0
309024,-0.4562560682885375,0.556212722633492,0
347382,-0.5249124379531459,0.5117669452307305,0
310805,0.6350085237213646,-0.045673131946088054,0
837524,1.7147799496902538,-1.2660634207134391,0
268241,0.7285414020679855,-0.2213103683763729,0
366138,-0.1588559000446832,0.7871679670176164,0
449597,1.663783908206577,1.7683860847952657,0
586918,-0.38339338468100886,-0.5888027186058766,0
980754,-0.5388480346481297,0.4625034845356583,0
51663,-0.48507638741575326,0.6983274250095692,0
892874,-0.7183870272840019,-0.7421053234027317,0
576799,-0.13691212287526724,-1.6379263979591914,0
480867,-0.004636479801261075,-0.5030056909271923,0
550671,-0.24802747163894506,0.7037039557624915,0
584292,-0.5671747559302461,0.20479011423836163,0
362132,-0.5217083373951196,-1.3939480627476597,0
33320,-0.6330442566448579,-0.9540513739185604,0
215538,-0.2659244866175289,0.8070341596450475,0
126315,-0.43243229853478005,-0.4849071175601721,0
460374,-0.49865926399224164,0.24086628593304585,0
489380,-0.5886106444200764,0.22175681441478287,0
63225,-0.5858601649188633,0.6281753320673746,0
965340,-0.5499030740803844,0.5084581235559832,0
779636,-0.4763248309633099,0.5564056968303878,0
695826,-0.3540189547892795,1.390712905060078,0
561881,-0.6557649972364376,-0.6604334157477673,0
279995,1.127349588292807,0.9318012598895861,0
876145,-0.5856471872632889,-0.521252144143113,0
571750,-0.6309535948970687,0.6921470546084483,0
435459,-0.5361788830233375,-0.21488796194128945,0
256148,0.4966832193416206,-1.66486635918776,0
